symbol	occurrences	files	first_location	disposition	binary_name_evidence	evidence_reports	action
nodeFrameCccMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:133	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameCpMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:138	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameDocmplMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:148	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameDofstMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:149	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameDtMemberHint_guess	4	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:147	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameDtgtMemberHint_guess	4	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:150	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameFeedbackMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:169	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameFlagsMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:146	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameFmaxMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:157	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameFminMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:156	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameFovMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:166	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameFxMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:125	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameFyMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:126	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameListMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/NodeTree.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:192	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameLoopMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:153	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameMccMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:142	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameModelMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:152	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameObjMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:140	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameOccMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:134	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameOpaMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:124	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameOxMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:119	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameOyMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:120	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFramePrtMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:154	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameRangeMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:164	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameSccMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:137	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameSelectionTime_guess	3	cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp	cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp:814	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameSxMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:130	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameSyMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:131	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameTargetMemberHint_guess	4	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:167	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameTiMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:132	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameTimeOffsetMemberHint_guess	4	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:151	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameTimespanMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:170	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameTriggerMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:155	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameVmaxMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:159	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameVminMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:158	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameZccMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:136	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameZmaxMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:163	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameZminMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:162	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameZxMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:128	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeFrameZyMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:129	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeGroundCorrectionMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/NodeTree.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:191	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeInheritMaskMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/NodeTree.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:193	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeJoinTargetMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/NodeTree.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:190	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeLabelMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/NodeTree.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:187	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
nodeRequireLayerIdMemberHint_guess	4	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/NodeTree.cpp; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:195	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
